,dataset,rep,fold,score
1099,nBag_25_nFeat_10_nInsPerBag_10,6,2,-2.9248068058568313
1100,nBag_25_nFeat_10_nInsPerBag_10,6,3,-2.537545770992082
1101,nBag_25_nFeat_10_nInsPerBag_10,6,4,-2.9401587731983594
1102,nBag_25_nFeat_10_nInsPerBag_10,6,5,-2.4636030809092073
1103,nBag_25_nFeat_10_nInsPerBag_10,6,6,-3.530426867059186
1104,nBag_25_nFeat_10_nInsPerBag_10,6,7,-2.5828978505225777
1105,nBag_25_nFeat_10_nInsPerBag_10,6,8,-3.9538051337671702
1106,nBag_25_nFeat_10_nInsPerBag_10,6,9,-2.860253976861893
1107,nBag_25_nFeat_10_nInsPerBag_10,7,1,-3.0201012292118565
1108,nBag_25_nFeat_10_nInsPerBag_10,7,2,-2.4081115468046037
1109,nBag_25_nFeat_10_nInsPerBag_10,7,3,-2.8789677366649964
1110,nBag_25_nFeat_10_nInsPerBag_10,7,4,-3.146224240780909
1111,nBag_25_nFeat_10_nInsPerBag_10,7,5,-2.7127756688358624
1112,nBag_25_nFeat_10_nInsPerBag_10,7,6,-3.092321191853457
1113,nBag_25_nFeat_10_nInsPerBag_10,7,7,-3.5578339660159055
1114,nBag_25_nFeat_10_nInsPerBag_10,7,8,-3.381044378163411
1115,nBag_25_nFeat_10_nInsPerBag_10,7,9,-2.878427501355747
1116,nBag_25_nFeat_10_nInsPerBag_10,8,1,-2.9678928657507813
1117,nBag_25_nFeat_10_nInsPerBag_10,8,2,-3.421304021358249
1118,nBag_25_nFeat_10_nInsPerBag_10,8,3,-1.9829163673455958
1119,nBag_25_nFeat_10_nInsPerBag_10,8,4,-3.7440686008676765
1120,nBag_25_nFeat_10_nInsPerBag_10,8,5,-3.166903922631957
1121,nBag_25_nFeat_10_nInsPerBag_10,8,6,-3.069202481019521
1122,nBag_25_nFeat_10_nInsPerBag_10,8,7,-2.6979381326825727
1123,nBag_25_nFeat_10_nInsPerBag_10,8,8,-3.114879251487845
1124,nBag_25_nFeat_10_nInsPerBag_10,8,9,-3.2458107375271132
1125,nBag_25_nFeat_10_nInsPerBag_10,9,1,-2.532869164364045
1126,nBag_25_nFeat_10_nInsPerBag_10,9,2,-2.985587507101538
1127,nBag_25_nFeat_10_nInsPerBag_10,9,3,-3.1937048083875608
1128,nBag_25_nFeat_10_nInsPerBag_10,9,4,-2.8626614573062494
1129,nBag_25_nFeat_10_nInsPerBag_10,9,5,-3.8507847200702385
1130,nBag_25_nFeat_10_nInsPerBag_10,9,6,-2.5842236080983354
1131,nBag_25_nFeat_10_nInsPerBag_10,9,7,-2.830352300898666
1132,nBag_25_nFeat_10_nInsPerBag_10,9,8,-2.837863792480114
1133,nBag_25_nFeat_10_nInsPerBag_10,9,9,-2.146355296456976
1134,nBag_50_nFeat_2_nInsPerBag_5,1,1,-3.138815830591872
1135,nBag_50_nFeat_2_nInsPerBag_5,1,2,-2.622101873433032
1136,nBag_50_nFeat_2_nInsPerBag_5,1,3,-2.8167070165107204
1137,nBag_50_nFeat_2_nInsPerBag_5,1,4,-2.3602437628195294
1138,nBag_50_nFeat_2_nInsPerBag_5,1,5,-2.42562677484787
1139,nBag_50_nFeat_2_nInsPerBag_5,1,6,-2.577594824271832
1140,nBag_50_nFeat_2_nInsPerBag_5,1,7,-2.835091277890467
1141,nBag_50_nFeat_2_nInsPerBag_5,1,8,-3.40907512872523
1142,nBag_50_nFeat_2_nInsPerBag_5,1,9,-3.012126436781609
1143,nBag_50_nFeat_2_nInsPerBag_5,2,1,-2.522600392422013
1144,nBag_50_nFeat_2_nInsPerBag_5,2,2,-3.513894523326573
1145,nBag_50_nFeat_2_nInsPerBag_5,2,3,-2.915510393370434
1146,nBag_50_nFeat_2_nInsPerBag_5,2,4,-2.8530186587378585
1147,nBag_50_nFeat_2_nInsPerBag_5,2,5,-3.454606745519525
1148,nBag_50_nFeat_2_nInsPerBag_5,2,6,-3.6721636240703175
1149,nBag_50_nFeat_2_nInsPerBag_5,2,7,-2.8392190669371202
1150,nBag_50_nFeat_2_nInsPerBag_5,2,8,-2.9553884294655086
1151,nBag_50_nFeat_2_nInsPerBag_5,2,9,-2.3558200030888257
1152,nBag_50_nFeat_2_nInsPerBag_5,3,1,-3.044976335361731
1153,nBag_50_nFeat_2_nInsPerBag_5,3,2,-2.775611899932387
1154,nBag_50_nFeat_2_nInsPerBag_5,3,3,-2.672043530055701
1155,nBag_50_nFeat_2_nInsPerBag_5,3,4,-2.6845030425963485
1156,nBag_50_nFeat_2_nInsPerBag_5,3,5,-3.81789046653144
1157,nBag_50_nFeat_2_nInsPerBag_5,3,6,-2.643602096010818
1158,nBag_50_nFeat_2_nInsPerBag_5,3,7,-1.8814288933964394
1159,nBag_50_nFeat_2_nInsPerBag_5,3,8,-2.9065906017579444
1160,nBag_50_nFeat_2_nInsPerBag_5,3,9,-2.9457569610916465
1161,nBag_50_nFeat_2_nInsPerBag_5,4,1,-2.819157088122605
1162,nBag_50_nFeat_2_nInsPerBag_5,4,2,-2.6779214890824483
1163,nBag_50_nFeat_2_nInsPerBag_5,4,3,-3.3918269695145966
1164,nBag_50_nFeat_2_nInsPerBag_5,4,4,-2.4665024630541876
1165,nBag_50_nFeat_2_nInsPerBag_5,4,5,-3.006591425252683
1166,nBag_50_nFeat_2_nInsPerBag_5,4,6,-3.399126662159117
1167,nBag_50_nFeat_2_nInsPerBag_5,4,7,-3.007195829329917
1168,nBag_50_nFeat_2_nInsPerBag_5,4,8,-3.6568912013757506
1169,nBag_50_nFeat_2_nInsPerBag_5,4,9,-3.1624172945040088
1170,nBag_50_nFeat_2_nInsPerBag_5,5,1,-2.452947769812573
1171,nBag_50_nFeat_2_nInsPerBag_5,5,2,-3.5835023664638266
1172,nBag_50_nFeat_2_nInsPerBag_5,5,3,-3.2783174975979503
1173,nBag_50_nFeat_2_nInsPerBag_5,5,4,-2.3025123661079676
1174,nBag_50_nFeat_2_nInsPerBag_5,5,5,-3.163719574036511
1175,nBag_50_nFeat_2_nInsPerBag_5,5,6,-2.7940584854631507
1176,nBag_50_nFeat_2_nInsPerBag_5,5,7,-2.480450111078914
1177,nBag_50_nFeat_2_nInsPerBag_5,5,8,-3.102217147728657
1178,nBag_50_nFeat_2_nInsPerBag_5,5,9,-2.9440906017579445
1179,nBag_50_nFeat_2_nInsPerBag_5,6,1,-3.0749168115522076
1180,nBag_50_nFeat_2_nInsPerBag_5,6,2,-3.3156002212797344
1181,nBag_50_nFeat_2_nInsPerBag_5,6,3,-3.1118168646769053
1182,nBag_50_nFeat_2_nInsPerBag_5,6,4,-3.0399184095544913
1183,nBag_50_nFeat_2_nInsPerBag_5,6,5,-3.6473943140474576
1184,nBag_50_nFeat_2_nInsPerBag_5,6,6,-2.6323886053094987
1185,nBag_50_nFeat_2_nInsPerBag_5,6,7,-2.6647447078899176
1186,nBag_50_nFeat_2_nInsPerBag_5,6,8,-2.8648582571459373
1187,nBag_50_nFeat_2_nInsPerBag_5,6,9,-2.794083840432725
1188,nBag_50_nFeat_2_nInsPerBag_5,7,1,-2.765963488843813
1189,nBag_50_nFeat_2_nInsPerBag_5,7,2,-2.998061497326203
1190,nBag_50_nFeat_2_nInsPerBag_5,7,3,-2.949670129284734
1191,nBag_50_nFeat_2_nInsPerBag_5,7,4,-3.69818058884996
1192,nBag_50_nFeat_2_nInsPerBag_5,7,5,-2.922205318909173
1193,nBag_50_nFeat_2_nInsPerBag_5,7,6,-3.168427069887516
1194,nBag_50_nFeat_2_nInsPerBag_5,7,7,-3.0160024964893117
1195,nBag_50_nFeat_2_nInsPerBag_5,7,8,-1.820054090601758
1196,nBag_50_nFeat_2_nInsPerBag_5,7,9,-2.674351886158542
1197,nBag_50_nFeat_2_nInsPerBag_5,8,1,-2.6257229045464343
1198,nBag_50_nFeat_2_nInsPerBag_5,8,2,-2.8485173379696707
1199,nBag_50_nFeat_2_nInsPerBag_5,8,3,-2.2078875688206323
1200,nBag_50_nFeat_2_nInsPerBag_5,8,4,-3.443084922663418
1201,nBag_50_nFeat_2_nInsPerBag_5,8,5,-3.5348365208152224
1202,nBag_50_nFeat_2_nInsPerBag_5,8,6,-2.3795885250651985
1203,nBag_50_nFeat_2_nInsPerBag_5,8,7,-2.9125373751032977
1204,nBag_50_nFeat_2_nInsPerBag_5,8,8,-3.3315374213345814
1205,nBag_50_nFeat_2_nInsPerBag_5,8,9,-2.8734396208574173
1206,nBag_50_nFeat_2_nInsPerBag_5,9,1,-4.038031005505651
1207,nBag_50_nFeat_2_nInsPerBag_5,9,2,-2.361501716674131
1208,nBag_50_nFeat_2_nInsPerBag_5,9,3,-3.6807471264367826
1209,nBag_50_nFeat_2_nInsPerBag_5,9,4,-2.2365924812172278
1210,nBag_50_nFeat_2_nInsPerBag_5,9,5,-2.7942204014092025
1211,nBag_50_nFeat_2_nInsPerBag_5,9,6,-2.7533253426762556
1212,nBag_50_nFeat_2_nInsPerBag_5,9,7,-2.9552166038829326
1213,nBag_50_nFeat_2_nInsPerBag_5,9,8,-3.5881307350526424
1214,nBag_50_nFeat_2_nInsPerBag_5,9,9,-3.38634568164834
1215,nBag_50_nFeat_10_nInsPerBag_2,1,1,2.2828018817006446
1216,nBag_50_nFeat_10_nInsPerBag_2,1,2,4.948525674051176
1217,nBag_50_nFeat_10_nInsPerBag_2,1,3,4.713599480118026
1218,nBag_50_nFeat_10_nInsPerBag_2,1,4,3.4543754239810474
1219,nBag_50_nFeat_10_nInsPerBag_2,1,5,5.025243631947649
1220,nBag_50_nFeat_10_nInsPerBag_2,1,6,4.348183925811436
1221,nBag_50_nFeat_10_nInsPerBag_2,1,7,3.4957602177778284
1222,nBag_50_nFeat_10_nInsPerBag_2,1,8,4.572928902627511
1223,nBag_50_nFeat_10_nInsPerBag_2,1,9,3.049046093473956
1224,nBag_50_nFeat_10_nInsPerBag_2,2,1,2.675589258114373
1225,nBag_50_nFeat_10_nInsPerBag_2,2,2,3.8602052429795846
1226,nBag_50_nFeat_10_nInsPerBag_2,2,3,4.764734672849046
1227,nBag_50_nFeat_10_nInsPerBag_2,2,4,4.099364194034578
1228,nBag_50_nFeat_10_nInsPerBag_2,2,5,3.120257599175682
1229,nBag_50_nFeat_10_nInsPerBag_2,2,6,2.702409996498537
1230,nBag_50_nFeat_10_nInsPerBag_2,2,7,2.9551896086053726
1231,nBag_50_nFeat_10_nInsPerBag_2,2,8,3.1724626481195255
1232,nBag_50_nFeat_10_nInsPerBag_2,2,9,3.001003967696393
1233,nBag_50_nFeat_10_nInsPerBag_2,3,1,3.7787841318907764
1234,nBag_50_nFeat_10_nInsPerBag_2,3,2,4.351684200029914
1235,nBag_50_nFeat_10_nInsPerBag_2,3,3,4.566900657302511
1236,nBag_50_nFeat_10_nInsPerBag_2,3,4,4.238592012763623
1237,nBag_50_nFeat_10_nInsPerBag_2,3,5,3.7382534775888705
1238,nBag_50_nFeat_10_nInsPerBag_2,3,6,4.238067889621666
1239,nBag_50_nFeat_10_nInsPerBag_2,3,7,3.261105222645104
1240,nBag_50_nFeat_10_nInsPerBag_2,3,8,2.694080370942812
1241,nBag_50_nFeat_10_nInsPerBag_2,3,9,5.037449054809177
1242,nBag_50_nFeat_10_nInsPerBag_2,4,1,2.9507427165910487
1243,nBag_50_nFeat_10_nInsPerBag_2,4,2,4.670573398780507
1244,nBag_50_nFeat_10_nInsPerBag_2,4,3,3.8066537867078813
1245,nBag_50_nFeat_10_nInsPerBag_2,4,4,3.25389378832419
1246,nBag_50_nFeat_10_nInsPerBag_2,4,5,4.086826378155589
1247,nBag_50_nFeat_10_nInsPerBag_2,4,6,3.1127630087583706
1248,nBag_50_nFeat_10_nInsPerBag_2,4,7,4.578954147346727
1249,nBag_50_nFeat_10_nInsPerBag_2,4,8,4.5289541473467265
1250,nBag_50_nFeat_10_nInsPerBag_2,4,9,4.290523193962141
1251,nBag_50_nFeat_10_nInsPerBag_2,5,1,5.32114374034003
1252,nBag_50_nFeat_10_nInsPerBag_2,5,2,4.8080461860169095
1253,nBag_50_nFeat_10_nInsPerBag_2,5,3,4.69287933430128
1254,nBag_50_nFeat_10_nInsPerBag_2,5,4,3.9155652350397316
1255,nBag_50_nFeat_10_nInsPerBag_2,5,5,3.751077876271074
1256,nBag_50_nFeat_10_nInsPerBag_2,5,6,3.8646553594186384
1257,nBag_50_nFeat_10_nInsPerBag_2,5,7,2.5326773140992613
1258,nBag_50_nFeat_10_nInsPerBag_2,5,8,3.472671947449767
1259,nBag_50_nFeat_10_nInsPerBag_2,5,9,2.777001842824871
1260,nBag_50_nFeat_10_nInsPerBag_2,6,1,3.9702279752704777
1261,nBag_50_nFeat_10_nInsPerBag_2,6,2,3.4579644981499684
1262,nBag_50_nFeat_10_nInsPerBag_2,6,3,2.976034690022324
1263,nBag_50_nFeat_10_nInsPerBag_2,6,4,3.7972159969088084
1264,nBag_50_nFeat_10_nInsPerBag_2,6,5,3.3277067886032334
1265,nBag_50_nFeat_10_nInsPerBag_2,6,6,5.458605284463088
1266,nBag_50_nFeat_10_nInsPerBag_2,6,7,4.507498282672162
1267,nBag_50_nFeat_10_nInsPerBag_2,6,8,4.676727202472951
1268,nBag_50_nFeat_10_nInsPerBag_2,6,9,4.373313121705701
1269,nBag_50_nFeat_10_nInsPerBag_2,7,1,3.234371458011333
1270,nBag_50_nFeat_10_nInsPerBag_2,7,2,4.7947590276802
1271,nBag_50_nFeat_10_nInsPerBag_2,7,3,3.1356540677251643
1272,nBag_50_nFeat_10_nInsPerBag_2,7,4,2.4543069615712576
1273,nBag_50_nFeat_10_nInsPerBag_2,7,5,3.747958526532714
1274,nBag_50_nFeat_10_nInsPerBag_2,7,6,2.8956182380216373
1275,nBag_50_nFeat_10_nInsPerBag_2,7,7,5.329817104585264
1276,nBag_50_nFeat_10_nInsPerBag_2,7,8,2.4056517259144767
1277,nBag_50_nFeat_10_nInsPerBag_2,7,9,3.017364226019558
1278,nBag_50_nFeat_10_nInsPerBag_2,8,1,4.187229091533572
1279,nBag_50_nFeat_10_nInsPerBag_2,8,2,4.763165051717987
1280,nBag_50_nFeat_10_nInsPerBag_2,8,3,2.77512107161257
1281,nBag_50_nFeat_10_nInsPerBag_2,8,4,4.100048943843379
1282,nBag_50_nFeat_10_nInsPerBag_2,8,5,3.5151572220851235
1283,nBag_50_nFeat_10_nInsPerBag_2,8,6,4.4496954268569855
1284,nBag_50_nFeat_10_nInsPerBag_2,8,7,4.704439846437651
1285,nBag_50_nFeat_10_nInsPerBag_2,8,8,3.004576678687961
1286,nBag_50_nFeat_10_nInsPerBag_2,8,9,2.4904315116448026
1287,nBag_50_nFeat_10_nInsPerBag_2,9,1,4.330464782512695
1288,nBag_50_nFeat_10_nInsPerBag_2,9,2,4.26705429209293
1289,nBag_50_nFeat_10_nInsPerBag_2,9,3,3.889651180410339
1290,nBag_50_nFeat_10_nInsPerBag_2,9,4,2.715112559639808
1291,nBag_50_nFeat_10_nInsPerBag_2,9,5,2.5534389489953626
1292,nBag_50_nFeat_10_nInsPerBag_2,9,6,2.9353532576388055
1293,nBag_50_nFeat_10_nInsPerBag_2,9,7,2.554293771523088
1294,nBag_50_nFeat_10_nInsPerBag_2,9,8,3.29157683166002
1295,nBag_50_nFeat_10_nInsPerBag_2,9,9,3.6560201674021298
1296,nBag_25_nFeat_5_nInsPerBag_2,1,1,-1.4399162967073622
1297,nBag_25_nFeat_5_nInsPerBag_2,1,2,-0.815631936736959
1298,nBag_25_nFeat_5_nInsPerBag_2,1,3,-1.7354625812589184
1299,nBag_25_nFeat_5_nInsPerBag_2,1,4,-1.2619745421753608
1300,nBag_25_nFeat_5_nInsPerBag_2,1,5,-1.9528359692933779
1301,nBag_25_nFeat_5_nInsPerBag_2,1,6,-0.7568140100742765
1302,nBag_25_nFeat_5_nInsPerBag_2,1,7,-1.1080580490541647
1303,nBag_25_nFeat_5_nInsPerBag_2,1,8,-0.9709501906713338
1304,nBag_25_nFeat_5_nInsPerBag_2,1,9,-1.6738172863485015
1305,nBag_25_nFeat_5_nInsPerBag_2,2,1,-0.8121901590825009
1306,nBag_25_nFeat_5_nInsPerBag_2,2,2,-1.6024879763226043
1307,nBag_25_nFeat_5_nInsPerBag_2,2,3,-0.5288163614502405
1308,nBag_25_nFeat_5_nInsPerBag_2,2,4,-1.8115222504095976
1309,nBag_25_nFeat_5_nInsPerBag_2,2,5,-1.185304522752497
1310,nBag_25_nFeat_5_nInsPerBag_2,2,6,-1.0331830373658895
1311,nBag_25_nFeat_5_nInsPerBag_2,2,7,-0.9638838790233075
1312,nBag_25_nFeat_5_nInsPerBag_2,2,8,-0.8978298685221547
1313,nBag_25_nFeat_5_nInsPerBag_2,2,9,-1.157291141156291
1314,nBag_25_nFeat_5_nInsPerBag_2,3,1,-1.13951772336293
1315,nBag_25_nFeat_5_nInsPerBag_2,3,2,-1.9710275619681834
1316,nBag_25_nFeat_5_nInsPerBag_2,3,3,-1.079129010094604
1317,nBag_25_nFeat_5_nInsPerBag_2,3,4,-1.352423398604725
1318,nBag_25_nFeat_5_nInsPerBag_2,3,5,-2.6981421106178316
1319,nBag_25_nFeat_5_nInsPerBag_2,3,6,-1.2463530994763652
1320,nBag_25_nFeat_5_nInsPerBag_2,3,7,-1.695944321124676
1321,nBag_25_nFeat_5_nInsPerBag_2,3,8,-0.9608074361820198
1322,nBag_25_nFeat_5_nInsPerBag_2,3,9,-1.2745709132709686
1323,nBag_25_nFeat_5_nInsPerBag_2,4,1,-0.8553892665556787
1324,nBag_25_nFeat_5_nInsPerBag_2,4,2,-1.1771388272290049
1325,nBag_25_nFeat_5_nInsPerBag_2,4,3,-1.389396882252043
1326,nBag_25_nFeat_5_nInsPerBag_2,4,4,-1.29500786163522
1327,nBag_25_nFeat_5_nInsPerBag_2,4,5,-1.2942968460969293
1328,nBag_25_nFeat_5_nInsPerBag_2,4,6,-1.3446090881926063
1329,nBag_25_nFeat_5_nInsPerBag_2,4,7,-1.190635790479714
1330,nBag_25_nFeat_5_nInsPerBag_2,4,8,-1.5728027059880554
1331,nBag_25_nFeat_5_nInsPerBag_2,4,9,-1.1785095684929203
1332,nBag_25_nFeat_5_nInsPerBag_2,5,1,-1.529617198838897
1333,nBag_25_nFeat_5_nInsPerBag_2,5,2,-1.1711277592798124
1334,nBag_25_nFeat_5_nInsPerBag_2,5,3,-0.6875074322181702
1335,nBag_25_nFeat_5_nInsPerBag_2,5,4,-1.0357519422863486
1336,nBag_25_nFeat_5_nInsPerBag_2,5,5,-0.6518798557158713
1337,nBag_25_nFeat_5_nInsPerBag_2,5,6,-1.5331077242217641
1338,nBag_25_nFeat_5_nInsPerBag_2,5,7,-1.2198766416944136
1339,nBag_25_nFeat_5_nInsPerBag_2,5,8,-1.2014428412874583
1340,nBag_25_nFeat_5_nInsPerBag_2,5,9,-1.7347646133925267
1341,nBag_25_nFeat_5_nInsPerBag_2,6,1,-0.9687990976836702
1342,nBag_25_nFeat_5_nInsPerBag_2,6,2,-1.5251271735109138
1343,nBag_25_nFeat_5_nInsPerBag_2,6,3,-1.0570315390307066
1344,nBag_25_nFeat_5_nInsPerBag_2,6,4,-0.8596219148036573
1345,nBag_25_nFeat_5_nInsPerBag_2,6,5,-1.1752751572327043
1346,nBag_25_nFeat_5_nInsPerBag_2,6,6,-1.8276876001973115
1347,nBag_25_nFeat_5_nInsPerBag_2,6,7,-1.1574974565297818
1348,nBag_25_nFeat_5_nInsPerBag_2,6,8,-1.4485201627820938
1349,nBag_25_nFeat_5_nInsPerBag_2,6,9,-1.4553775126402761
1350,nBag_25_nFeat_5_nInsPerBag_2,7,1,-1.1105790193435867
1351,nBag_25_nFeat_5_nInsPerBag_2,7,2,-1.6484114872364037
1352,nBag_25_nFeat_5_nInsPerBag_2,7,3,-0.6039753283388826
1353,nBag_25_nFeat_5_nInsPerBag_2,7,4,-1.1958835420960836
1354,nBag_25_nFeat_5_nInsPerBag_2,7,5,-1.1144607843137255
1355,nBag_25_nFeat_5_nInsPerBag_2,7,6,-0.805188679245283
1356,nBag_25_nFeat_5_nInsPerBag_2,7,7,-0.9579771585702497
1357,nBag_25_nFeat_5_nInsPerBag_2,7,8,-1.1574160324507161
1358,nBag_25_nFeat_5_nInsPerBag_2,7,9,-1.0583263965963743
1359,nBag_25_nFeat_5_nInsPerBag_2,8,1,-1.2733490566037735
1360,nBag_25_nFeat_5_nInsPerBag_2,8,2,-1.6176123751387348
1361,nBag_25_nFeat_5_nInsPerBag_2,8,3,-0.6910007399186089
1362,nBag_25_nFeat_5_nInsPerBag_2,8,4,-1.3167163799482056
1363,nBag_25_nFeat_5_nInsPerBag_2,8,5,-1.6080685812060673
1364,nBag_25_nFeat_5_nInsPerBag_2,8,6,-1.3097393438507476
1365,nBag_25_nFeat_5_nInsPerBag_2,8,7,-1.1175677818297132
1366,nBag_25_nFeat_5_nInsPerBag_2,8,8,-1.4975721420643726
1367,nBag_25_nFeat_5_nInsPerBag_2,8,9,-1.1461836385497595
1368,nBag_25_nFeat_5_nInsPerBag_2,9,1,-0.9914292761129609
1369,nBag_25_nFeat_5_nInsPerBag_2,9,2,-1.7459543959093073
1370,nBag_25_nFeat_5_nInsPerBag_2,9,3,-1.4369728079911208
1371,nBag_25_nFeat_5_nInsPerBag_2,9,4,-1.690161972807991
1372,nBag_25_nFeat_5_nInsPerBag_2,9,5,-1.2799358737205575
1373,nBag_25_nFeat_5_nInsPerBag_2,9,6,-0.8113288475767664
1374,nBag_25_nFeat_5_nInsPerBag_2,9,7,-1.793274503197505
1375,nBag_25_nFeat_5_nInsPerBag_2,9,8,-2.2088535886052534
1376,nBag_25_nFeat_5_nInsPerBag_2,9,9,-1.6698406684880045
1377,nBag_25_nFeat_10_nInsPerBag_2,1,1,-5.0904802397149345
1378,nBag_25_nFeat_10_nInsPerBag_2,1,2,-3.327522675736962
1379,nBag_25_nFeat_10_nInsPerBag_2,1,3,-3.5419408579758445
1380,nBag_25_nFeat_10_nInsPerBag_2,1,4,-5.792427923550374
1381,nBag_25_nFeat_10_nInsPerBag_2,1,5,-3.6075739453290483
1382,nBag_25_nFeat_10_nInsPerBag_2,1,6,-6.5250728862973775
1383,nBag_25_nFeat_10_nInsPerBag_2,1,7,-4.313046647230322
1384,nBag_25_nFeat_10_nInsPerBag_2,1,8,-5.83554172584785
1385,nBag_25_nFeat_10_nInsPerBag_2,1,9,-4.430504756014961
1386,nBag_25_nFeat_10_nInsPerBag_2,2,1,-7.361246085735882
1387,nBag_25_nFeat_10_nInsPerBag_2,2,2,-6.195664737756576
1388,nBag_25_nFeat_10_nInsPerBag_2,2,3,-3.2072552235179796
1389,nBag_25_nFeat_10_nInsPerBag_2,2,4,-3.041593044144065
1390,nBag_25_nFeat_10_nInsPerBag_2,2,5,-4.286473517978621
1391,nBag_25_nFeat_10_nInsPerBag_2,2,6,-3.745070603999176
1392,nBag_25_nFeat_10_nInsPerBag_2,2,7,-2.1983114674441215
1393,nBag_25_nFeat_10_nInsPerBag_2,2,8,-5.954796479031174
1394,nBag_25_nFeat_10_nInsPerBag_2,2,9,-4.4906197827116205
1395,nBag_25_nFeat_10_nInsPerBag_2,3,1,-3.067986718496923
1396,nBag_25_nFeat_10_nInsPerBag_2,3,2,-4.740354713313898
1397,nBag_25_nFeat_10_nInsPerBag_2,3,3,-6.51850791336943
1398,nBag_25_nFeat_10_nInsPerBag_2,3,4,-1.4025591188856497
1399,nBag_25_nFeat_10_nInsPerBag_2,3,5,-3.2451235596279333
1400,nBag_25_nFeat_10_nInsPerBag_2,3,6,-4.09428753644315
1401,nBag_25_nFeat_10_nInsPerBag_2,3,7,-2.7750561108797265
1402,nBag_25_nFeat_10_nInsPerBag_2,3,8,-2.3735506840098686
1403,nBag_25_nFeat_10_nInsPerBag_2,3,9,-2.8289115646258507
1404,nBag_25_nFeat_10_nInsPerBag_2,4,1,-4.2577334230395465
1405,nBag_25_nFeat_10_nInsPerBag_2,4,2,-3.821914480077746
1406,nBag_25_nFeat_10_nInsPerBag_2,4,3,-4.834062196307095
1407,nBag_25_nFeat_10_nInsPerBag_2,4,4,-4.05357142857143
1408,nBag_25_nFeat_10_nInsPerBag_2,4,5,-4.266071428571429
1409,nBag_25_nFeat_10_nInsPerBag_2,4,6,-1.7854956268221578
1410,nBag_25_nFeat_10_nInsPerBag_2,4,7,-3.5150793650793655
1411,nBag_25_nFeat_10_nInsPerBag_2,4,8,-3.426546809199871
1412,nBag_25_nFeat_10_nInsPerBag_2,4,9,-4.891760344247591
1413,nBag_25_nFeat_10_nInsPerBag_2,5,1,-4.053224350964877
1414,nBag_25_nFeat_10_nInsPerBag_2,5,2,-5.646663427275674
1415,nBag_25_nFeat_10_nInsPerBag_2,5,3,-4.0266442363381145
1416,nBag_25_nFeat_10_nInsPerBag_2,5,4,-3.8973450491307644
1417,nBag_25_nFeat_10_nInsPerBag_2,5,5,-3.9355858669998627
1418,nBag_25_nFeat_10_nInsPerBag_2,5,6,-4.876989911610905
1419,nBag_25_nFeat_10_nInsPerBag_2,5,7,-2.6787941367023005
1420,nBag_25_nFeat_10_nInsPerBag_2,5,8,-3.0607655760716996
1421,nBag_25_nFeat_10_nInsPerBag_2,5,9,-2.0841542244603475
1422,nBag_25_nFeat_10_nInsPerBag_2,6,1,-5.554884538849555
1423,nBag_25_nFeat_10_nInsPerBag_2,6,2,-3.637012741604579
1424,nBag_25_nFeat_10_nInsPerBag_2,6,3,-2.216587154342257
1425,nBag_25_nFeat_10_nInsPerBag_2,6,4,-1.8953300708038323
1426,nBag_25_nFeat_10_nInsPerBag_2,6,5,-5.612624814446973
1427,nBag_25_nFeat_10_nInsPerBag_2,6,6,-4.8466758864718065
1428,nBag_25_nFeat_10_nInsPerBag_2,6,7,-3.397315354713314
1429,nBag_25_nFeat_10_nInsPerBag_2,6,8,-3.816609977324264
1430,nBag_25_nFeat_10_nInsPerBag_2,6,9,-5.251931798360371
1431,nBag_25_nFeat_10_nInsPerBag_2,7,1,-3.6098092808551994
1432,nBag_25_nFeat_10_nInsPerBag_2,7,2,-4.936590271029048
1433,nBag_25_nFeat_10_nInsPerBag_2,7,3,-4.100220972742839
1434,nBag_25_nFeat_10_nInsPerBag_2,7,4,-5.801928594567079
1435,nBag_25_nFeat_10_nInsPerBag_2,7,5,-2.6320160848222076
1436,nBag_25_nFeat_10_nInsPerBag_2,7,6,-2.5651967930029165
1437,nBag_25_nFeat_10_nInsPerBag_2,7,7,-4.681739861477471
1438,nBag_25_nFeat_10_nInsPerBag_2,7,8,-4.7532312925170075
1439,nBag_25_nFeat_10_nInsPerBag_2,7,9,-2.6567095885973444
1440,nBag_25_nFeat_10_nInsPerBag_2,8,1,-2.9222086020555413
1441,nBag_25_nFeat_10_nInsPerBag_2,8,2,-4.753941933916424
1442,nBag_25_nFeat_10_nInsPerBag_2,8,3,-5.4214429884983835
1443,nBag_25_nFeat_10_nInsPerBag_2,8,4,-4.261375335063383
1444,nBag_25_nFeat_10_nInsPerBag_2,8,5,-5.125602968460112
1445,nBag_25_nFeat_10_nInsPerBag_2,8,6,-2.4864957887917076
1446,nBag_25_nFeat_10_nInsPerBag_2,8,7,-3.0700234855847106
1447,nBag_25_nFeat_10_nInsPerBag_2,8,8,-5.097339457324882
1448,nBag_25_nFeat_10_nInsPerBag_2,8,9,-3.9739229024943317
1449,nBag_25_nFeat_10_nInsPerBag_2,9,1,-4.784412744689714
1450,nBag_25_nFeat_10_nInsPerBag_2,9,2,-2.9052738442315706
1451,nBag_25_nFeat_10_nInsPerBag_2,9,3,-1.9198308575130736
1452,nBag_25_nFeat_10_nInsPerBag_2,9,4,-3.3553380535887833
1453,nBag_25_nFeat_10_nInsPerBag_2,9,5,-4.086732090795502
